count,holiday,workingday,temp,humidity,windspeed,hour,year,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
478,0,1,29.520,58,0.000,16,2012,0,1,0,0,0,0,0,1
917,0,1,28.700,65,0.000,17,2012,1,0,0,0,0,0,0,1
810,0,1,28.700,65,0.000,18,2012,1,0,0,0,0,0,0,1
593,0,1,28.700,65,0.000,19,2012,1,0,0,0,0,0,0,1
497,0,1,28.700,65,0.000,20,2012,1,0,0,0,0,0,0,1
209,0,1,27.060,74,0.000,21,2012,0,1,0,0,0,0,0,1
241,0,1,27.060,74,0.000,22,2012,1,0,0,0,0,0,0,1
220,0,1,27.060,78,0.000,23,2012,0,1,0,0,0,0,0,1
76,0,1,26.240,89,0.000,0,2012,0,0,1,0,0,0,0,1
25,0,1,25.420,94,0.000,1,2012,0,1,0,0,0,0,0,1
13,0,1,26.240,89,0.000,2,2012,1,0,0,0,0,0,0,1
11,0,1,25.420,88,0.000,3,2012,0,1,0,0,0,0,0,1
10,0,1,26.240,89,0.000,4,2012,0,1,0,0,0,0,0,1
39,0,1,26.240,89,7.002,5,2012,0,0,1,0,0,0,0,1
133,0,1,25.420,94,6.003,6,2012,0,0,1,0,0,0,0,1
391,0,1,26.240,89,6.003,7,2012,0,1,0,0,0,0,0,1
738,0,1,26.240,89,0.000,8,2012,1,0,0,0,0,0,0,1
359,0,1,26.240,89,12.998,9,2012,0,1,0,0,0,0,0,1
177,0,1,27.060,83,8.998,10,2012,0,1,0,0,0,0,0,1
214,0,1,28.700,70,7.002,11,2012,0,1,0,0,0,0,0,1
288,0,1,29.520,54,12.998,12,2012,0,1,0,0,0,0,0,1
294,0,1,29.520,58,22.003,13,2012,0,1,0,0,0,0,0,1
267,0,1,28.700,61,16.998,14,2012,1,0,0,0,0,0,0,1
325,0,1,29.520,54,19.001,15,2012,1,0,0,0,0,0,0,1
497,0,1,28.700,54,19.001,16,2012,1,0,0,0,0,0,0,1
901,0,1,28.700,51,15.001,17,2012,1,0,0,0,0,0,0,1
887,0,1,27.060,57,7.002,18,2012,1,0,0,0,0,0,0,1
534,0,1,27.060,57,7.002,19,2012,1,0,0,0,0,0,0,1
441,0,1,26.240,65,7.002,20,2012,1,0,0,0,0,0,0,1
321,0,1,25.420,69,0.000,21,2012,1,0,0,0,0,0,0,1
232,0,1,26.240,47,8.998,22,2012,1,0,0,0,0,0,0,1
155,0,1,24.600,56,6.003,23,2012,1,0,0,0,0,0,0,1
102,0,1,22.960,73,0.000,0,2012,1,0,0,0,0,0,0,1
46,0,1,22.140,68,7.002,1,2012,1,0,0,0,0,0,0,1
11,0,1,22.140,73,6.003,2,2012,1,0,0,0,0,0,0,1
16,0,1,22.140,73,0.000,3,2012,1,0,0,0,0,0,0,1
11,0,1,22.140,77,0.000,4,2012,1,0,0,0,0,0,0,1
41,0,1,21.320,77,0.000,5,2012,1,0,0,0,0,0,0,1
137,0,1,21.320,83,0.000,6,2012,1,0,0,0,0,0,0,1
428,0,1,21.320,83,7.002,7,2012,1,0,0,0,0,0,0,1
785,0,1,23.780,64,0.000,8,2012,1,0,0,0,0,0,0,1
384,0,1,24.600,60,6.003,9,2012,1,0,0,0,0,0,0,1
260,0,1,27.060,54,0.000,10,2012,1,0,0,0,0,0,0,1
304,0,1,28.700,48,12.998,11,2012,1,0,0,0,0,0,0,1
468,0,1,29.520,42,11.001,12,2012,1,0,0,0,0,0,0,1
424,0,1,28.700,48,0.000,13,2012,1,0,0,0,0,0,0,1
400,0,1,30.340,37,15.001,14,2012,1,0,0,0,0,0,0,1
470,0,1,29.520,39,16.998,15,2012,1,0,0,0,0,0,0,1
634,0,1,29.520,37,0.000,16,2012,1,0,0,0,0,0,0,1
900,0,1,28.700,42,11.001,17,2012,1,0,0,0,0,0,0,1
761,0,1,26.240,57,8.998,18,2012,1,0,0,0,0,0,0,1
500,0,1,25.420,73,11.001,19,2012,1,0,0,0,0,0,0,1
372,0,1,24.600,78,8.998,20,2012,1,0,0,0,0,0,0,1
267,0,1,24.600,69,15.001,21,2012,1,0,0,0,0,0,0,1
264,0,1,24.600,73,19.001,22,2012,1,0,0,0,0,0,0,1
171,0,1,23.780,78,15.001,23,2012,1,0,0,0,0,0,0,1
191,0,0,22.960,83,11.001,0,2012,1,0,0,0,0,0,0,1
141,0,0,22.960,83,16.998,1,2012,1,0,0,0,0,0,0,1
75,0,0,22.960,78,12.998,2,2012,1,0,0,0,0,0,0,1
56,0,0,22.140,77,15.001,3,2012,1,0,0,0,0,0,0,1
11,0,0,22.140,83,16.998,4,2012,1,0,0,0,0,0,0,1
10,0,0,22.140,83,12.998,5,2012,1,0,0,0,0,0,0,1
30,0,0,22.140,88,16.998,6,2012,1,0,0,0,0,0,0,1
84,0,0,22.140,83,20.000,7,2012,1,0,0,0,0,0,0,1
206,0,0,22.960,83,12.998,8,2012,1,0,0,0,0,0,0,1
395,0,0,24.600,73,12.998,9,2012,1,0,0,0,0,0,0,1
539,0,0,25.420,69,19.001,10,2012,1,0,0,0,0,0,0,1
647,0,0,26.240,65,16.998,11,2012,1,0,0,0,0,0,0,1
743,0,0,28.700,54,7.002,12,2012,1,0,0,0,0,0,0,1
710,0,0,26.240,57,35.001,13,2012,0,1,0,0,0,0,0,1
576,0,0,24.600,56,27.999,14,2012,0,1,0,0,0,0,0,1
620,0,0,24.600,46,27.999,15,2012,1,0,0,0,0,0,0,1
659,0,0,24.600,43,35.001,16,2012,1,0,0,0,0,0,0,1
610,0,0,22.140,49,26.003,17,2012,1,0,0,0,0,0,0,1
495,0,0,21.320,48,27.999,18,2012,1,0,0,0,0,0,0,1
341,0,0,19.680,55,15.001,19,2012,1,0,0,0,0,0,0,1
247,0,0,19.680,55,16.998,20,2012,1,0,0,0,0,0,0,1
215,0,0,18.860,59,8.998,21,2012,1,0,0,0,0,0,0,1
185,0,0,18.040,62,8.998,22,2012,1,0,0,0,0,0,0,1
179,0,0,18.040,62,8.998,23,2012,1,0,0,0,0,0,0,1
127,0,0,18.040,62,11.001,0,2012,1,0,0,0,0,0,0,1
109,0,0,18.040,54,15.001,1,2012,1,0,0,0,0,0,0,1
74,0,0,17.220,62,8.998,2,2012,1,0,0,0,0,0,0,1
22,0,0,18.040,62,8.998,3,2012,0,1,0,0,0,0,0,1
11,0,0,18.040,54,16.998,4,2012,0,1,0,0,0,0,0,1
10,0,0,18.040,54,8.998,5,2012,0,1,0,0,0,0,0,1
23,0,0,18.040,54,12.998,6,2012,0,1,0,0,0,0,0,1
35,0,0,17.220,58,11.001,7,2012,0,0,1,0,0,0,0,1
62,0,0,17.220,67,8.998,8,2012,0,0,1,0,0,0,0,1
86,0,0,16.400,71,8.998,9,2012,0,0,1,0,0,0,0,1
185,0,0,17.220,67,12.998,10,2012,0,1,0,0,0,0,0,1
336,0,0,17.220,71,7.002,11,2012,0,1,0,0,0,0,0,1
392,0,0,17.220,71,0.000,12,2012,0,1,0,0,0,0,0,1
320,0,0,18.040,72,6.003,13,2012,0,1,0,0,0,0,0,1
314,0,0,18.040,67,0.000,14,2012,0,1,0,0,0,0,0,1
306,0,0,17.220,77,8.998,15,2012,0,0,1,0,0,0,0,1
333,0,0,16.400,82,11.001,16,2012,0,0,1,0,0,0,0,1
157,0,0,16.400,82,15.001,17,2012,0,0,1,0,0,0,0,1
106,0,0,16.400,82,12.998,18,2012,0,0,1,0,0,0,0,1
114,0,0,16.400,82,7.002,19,2012,0,1,0,0,0,0,0,1
116,0,0,16.400,82,8.998,20,2012,1,0,0,0,0,0,0,1
113,0,0,15.580,87,7.002,21,2012,1,0,0,0,0,0,0,1
79,0,0,15.580,87,8.998,22,2012,1,0,0,0,0,0,0,1
80,0,0,14.760,93,8.998,23,2012,1,0,0,0,0,0,0,1
51,1,0,15.580,76,19.001,0,2012,1,0,0,0,0,0,0,1
37,1,0,13.940,87,11.001,1,2012,1,0,0,0,0,0,0,1
15,1,0,13.940,81,12.998,2,2012,1,0,0,0,0,0,0,1
10,1,0,13.940,81,7.002,3,2012,1,0,0,0,0,0,0,1
7,1,0,13.120,87,8.998,4,2012,1,0,0,0,0,0,0,1
19,1,0,13.940,76,15.001,5,2012,1,0,0,0,0,0,0,1
59,1,0,13.940,76,7.002,6,2012,1,0,0,0,0,0,0,1
154,1,0,13.940,76,11.001,7,2012,0,1,0,0,0,0,0,1
397,1,0,14.760,71,15.001,8,2012,0,1,0,0,0,0,0,1
332,1,0,15.580,66,11.001,9,2012,0,1,0,0,0,0,0,1
298,1,0,15.580,68,8.998,10,2012,0,1,0,0,0,0,0,1
308,1,0,16.400,62,6.003,11,2012,0,1,0,0,0,0,0,1
341,1,0,17.220,63,11.001,12,2012,0,1,0,0,0,0,0,1
405,1,0,17.220,62,12.998,13,2012,0,1,0,0,0,0,0,1
420,1,0,17.220,58,7.002,14,2012,0,1,0,0,0,0,0,1
370,1,0,17.220,58,12.998,15,2012,0,0,1,0,0,0,0,1
377,1,0,17.220,58,12.998,16,2012,0,0,1,0,0,0,0,1
497,1,0,17.220,66,16.998,17,2012,0,1,0,0,0,0,0,1
456,1,0,17.220,66,19.001,18,2012,0,1,0,0,0,0,0,1
371,1,0,16.400,71,16.998,19,2012,0,1,0,0,0,0,0,1
227,1,0,16.400,71,15.001,20,2012,0,0,1,0,0,0,0,1
151,1,0,16.400,76,15.001,21,2012,0,1,0,0,0,0,0,1
107,1,0,16.400,76,16.998,22,2012,0,0,1,0,0,0,0,1
69,1,0,16.400,71,15.001,23,2012,0,1,0,0,0,0,0,1
31,0,1,15.580,82,15.001,0,2012,0,1,0,0,0,0,0,1
13,0,1,14.760,87,15.001,1,2012,0,0,1,0,0,0,0,1
7,0,1,14.760,87,16.998,2,2012,0,0,1,0,0,0,0,1
3,0,1,14.760,87,19.001,3,2012,0,0,1,0,0,0,0,1
7,0,1,14.760,87,11.001,4,2012,0,0,1,0,0,0,0,1
19,0,1,15.580,82,12.998,5,2012,0,1,0,0,0,0,0,1
143,0,1,15.580,82,16.998,6,2012,0,1,0,0,0,0,0,1
362,0,1,15.580,83,16.998,7,2012,1,0,0,0,0,0,0,1
713,0,1,17.220,80,12.998,8,2012,0,1,0,0,0,0,0,1
382,0,1,17.220,77,15.001,9,2012,0,1,0,0,0,0,0,1
164,0,1,18.040,75,15.001,10,2012,0,1,0,0,0,0,0,1
193,0,1,19.680,69,12.998,11,2012,0,1,0,0,0,0,0,1
260,0,1,19.680,69,12.998,12,2012,0,1,0,0,0,0,0,1
238,0,1,20.500,67,8.998,13,2012,0,1,0,0,0,0,0,1
244,0,1,22.140,64,12.998,14,2012,0,1,0,0,0,0,0,1
254,0,1,21.320,63,11.001,15,2012,0,1,0,0,0,0,0,1
424,0,1,20.500,72,11.001,16,2012,0,1,0,0,0,0,0,1
806,0,1,21.320,68,11.001,17,2012,0,1,0,0,0,0,0,1
784,0,1,20.500,72,15.001,18,2012,0,1,0,0,0,0,0,1
514,0,1,20.500,72,11.001,19,2012,0,1,0,0,0,0,0,1
360,0,1,20.500,72,11.001,20,2012,0,1,0,0,0,0,0,1
225,0,1,19.680,77,8.998,21,2012,0,1,0,0,0,0,0,1
162,0,1,19.680,77,6.003,22,2012,0,1,0,0,0,0,0,1
84,0,1,19.680,77,6.003,23,2012,0,1,0,0,0,0,0,1
33,0,1,18.860,88,6.003,0,2012,0,1,0,0,0,0,0,1
8,0,1,18.860,88,0.000,1,2012,0,1,0,0,0,0,0,1
8,0,1,18.860,88,0.000,2,2012,0,1,0,0,0,0,0,1
6,0,1,18.860,88,0.000,3,2012,0,1,0,0,0,0,0,1
6,0,1,18.860,88,7.002,4,2012,0,1,0,0,0,0,0,1
40,0,1,18.860,88,6.003,5,2012,0,1,0,0,0,0,0,1
175,0,1,18.860,88,6.003,6,2012,0,1,0,0,0,0,0,1
507,0,1,18.860,82,7.002,7,2012,1,0,0,0,0,0,0,1
839,0,1,20.500,77,11.001,8,2012,1,0,0,0,0,0,0,1
366,0,1,22.140,60,19.001,9,2012,1,0,0,0,0,0,0,1
217,0,1,22.960,52,20.000,10,2012,1,0,0,0,0,0,0,1
291,0,1,22.140,52,12.998,11,2012,1,0,0,0,0,0,0,1
390,0,1,22.140,56,15.001,12,2012,1,0,0,0,0,0,0,1
297,0,1,22.960,49,0.000,13,2012,1,0,0,0,0,0,0,1
271,0,1,24.600,40,11.001,14,2012,1,0,0,0,0,0,0,1
319,0,1,24.600,40,11.001,15,2012,1,0,0,0,0,0,0,1
566,0,1,24.600,40,15.001,16,2012,1,0,0,0,0,0,0,1
948,0,1,23.780,43,15.001,17,2012,1,0,0,0,0,0,0,1
844,0,1,22.960,49,11.001,18,2012,0,1,0,0,0,0,0,1
566,0,1,22.960,46,39.001,19,2012,0,1,0,0,0,0,0,1
392,0,1,21.320,48,32.998,20,2012,1,0,0,0,0,0,0,1
269,0,1,20.500,51,23.999,21,2012,1,0,0,0,0,0,0,1
197,0,1,18.860,55,20.000,22,2012,1,0,0,0,0,0,0,1
136,0,1,18.040,58,12.998,23,2012,1,0,0,0,0,0,0,1
42,0,1,18.040,51,8.998,0,2012,1,0,0,0,0,0,0,1
11,0,1,18.040,47,12.998,1,2012,1,0,0,0,0,0,0,1
11,0,1,17.220,50,8.998,2,2012,1,0,0,0,0,0,0,1
3,0,1,17.220,47,20.000,3,2012,1,0,0,0,0,0,0,1
10,0,1,16.400,50,16.998,4,2012,1,0,0,0,0,0,0,1
42,0,1,14.760,50,11.001,5,2012,1,0,0,0,0,0,0,1
159,0,1,14.760,50,11.001,6,2012,1,0,0,0,0,0,0,1
478,0,1,14.760,50,16.998,7,2012,1,0,0,0,0,0,0,1
798,0,1,15.580,46,26.003,8,2012,1,0,0,0,0,0,0,1
355,0,1,16.400,43,26.003,9,2012,1,0,0,0,0,0,0,1
204,0,1,18.040,41,23.999,10,2012,1,0,0,0,0,0,0,1
251,0,1,18.860,36,0.000,11,2012,1,0,0,0,0,0,0,1
326,0,1,18.860,36,0.000,12,2012,1,0,0,0,0,0,0,1
291,0,1,20.500,31,7.002,13,2012,1,0,0,0,0,0,0,1
348,0,1,21.320,32,6.003,14,2012,1,0,0,0,0,0,0,1
460,0,1,21.320,34,11.001,15,2012,1,0,0,0,0,0,0,1
481,0,1,20.500,36,8.998,16,2012,1,0,0,0,0,0,0,1
827,0,1,20.500,39,19.001,17,2012,1,0,0,0,0,0,0,1
692,0,1,18.860,44,11.001,18,2012,1,0,0,0,0,0,0,1
743,0,1,18.040,51,8.998,19,2012,1,0,0,0,0,0,0,1
415,0,1,17.220,62,11.001,20,2012,1,0,0,0,0,0,0,1
260,0,1,17.220,62,8.998,21,2012,1,0,0,0,0,0,0,1
177,0,1,16.400,66,11.001,22,2012,1,0,0,0,0,0,0,1
186,0,1,17.220,58,6.003,23,2012,1,0,0,0,0,0,0,1
68,0,1,16.400,66,7.002,0,2012,1,0,0,0,0,0,0,1
37,0,1,16.400,66,6.003,1,2012,1,0,0,0,0,0,0,1
16,0,1,16.400,66,6.003,2,2012,1,0,0,0,0,0,0,1
6,0,1,14.760,76,6.003,3,2012,1,0,0,0,0,0,0,1
8,0,1,14.760,76,7.002,4,2012,1,0,0,0,0,0,0,1
35,0,1,14.760,81,6.003,5,2012,1,0,0,0,0,0,0,1
143,0,1,13.940,81,6.003,6,2012,1,0,0,0,0,0,0,1
392,0,1,14.760,81,6.003,7,2012,1,0,0,0,0,0,0,1
745,0,1,17.220,71,6.003,8,2012,1,0,0,0,0,0,0,1
400,0,1,20.500,39,20.000,9,2012,1,0,0,0,0,0,0,1
275,0,1,21.320,36,20.000,10,2012,1,0,0,0,0,0,0,1
313,0,1,22.140,37,23.999,11,2012,1,0,0,0,0,0,0,1
387,0,1,22.140,39,31.001,12,2012,1,0,0,0,0,0,0,1
381,0,1,22.960,37,26.003,13,2012,1,0,0,0,0,0,0,1
371,0,1,22.960,37,31.001,14,2012,1,0,0,0,0,0,0,1
455,0,1,21.320,42,30.003,15,2012,1,0,0,0,0,0,0,1
520,0,1,18.860,41,23.999,16,2012,1,0,0,0,0,0,0,1
837,0,1,18.860,38,26.003,17,2012,1,0,0,0,0,0,0,1
642,0,1,18.040,38,20.000,18,2012,1,0,0,0,0,0,0,1
493,0,1,17.220,41,15.001,19,2012,1,0,0,0,0,0,0,1
308,0,1,17.220,47,8.998,20,2012,1,0,0,0,0,0,0,1
190,0,1,16.400,54,12.998,21,2012,1,0,0,0,0,0,0,1
160,0,1,16.400,47,20.000,22,2012,1,0,0,0,0,0,0,1
100,0,1,14.760,57,12.998,23,2012,1,0,0,0,0,0,0,1
249,0,0,14.760,57,6.003,0,2012,1,0,0,0,0,0,0,1
146,0,0,13.940,53,8.998,1,2012,1,0,0,0,0,0,0,1
67,0,0,13.940,53,12.998,2,2012,1,0,0,0,0,0,0,1
15,0,0,13.120,66,15.001,3,2012,1,0,0,0,0,0,0,1
11,0,0,12.300,65,11.001,4,2012,1,0,0,0,0,0,0,1
11,0,0,12.300,61,12.998,5,2012,1,0,0,0,0,0,0,1
28,0,0,12.300,61,12.998,6,2012,1,0,0,0,0,0,0,1
70,0,0,12.300,61,11.001,7,2012,1,0,0,0,0,0,0,1
174,0,0,13.940,53,7.002,8,2012,1,0,0,0,0,0,0,1
266,0,0,14.760,50,6.003,9,2012,1,0,0,0,0,0,0,1
347,0,0,16.400,43,0.000,10,2012,1,0,0,0,0,0,0,1
527,0,0,17.220,35,8.998,11,2012,1,0,0,0,0,0,0,1
573,0,0,18.040,35,0.000,12,2012,1,0,0,0,0,0,0,1
670,0,0,18.860,36,12.998,13,2012,1,0,0,0,0,0,0,1
597,0,0,19.680,33,12.998,14,2012,1,0,0,0,0,0,0,1
615,0,0,20.500,36,12.998,15,2012,1,0,0,0,0,0,0,1
637,0,0,20.500,31,12.998,16,2012,1,0,0,0,0,0,0,1
528,0,0,18.860,38,11.001,17,2012,1,0,0,0,0,0,0,1
473,0,0,18.860,44,8.998,18,2012,1,0,0,0,0,0,0,1
332,0,0,18.040,44,11.001,19,2012,1,0,0,0,0,0,0,1
255,0,0,16.400,54,6.003,20,2012,1,0,0,0,0,0,0,1
204,0,0,16.400,58,12.998,21,2012,1,0,0,0,0,0,0,1
189,0,0,16.400,62,0.000,22,2012,1,0,0,0,0,0,0,1
125,0,0,17.220,58,20.000,23,2012,1,0,0,0,0,0,0,1
111,0,0,16.400,71,16.998,0,2012,1,0,0,0,0,0,0,1
112,0,0,17.220,77,19.001,1,2012,1,0,0,0,0,0,0,1
66,0,0,16.400,76,6.003,2,2012,1,0,0,0,0,0,0,1
28,0,0,17.220,77,20.000,3,2012,1,0,0,0,0,0,0,1
12,0,0,17.220,77,19.001,4,2012,1,0,0,0,0,0,0,1
11,0,0,16.400,82,12.998,5,2012,1,0,0,0,0,0,0,1
24,0,0,16.400,82,11.001,6,2012,1,0,0,0,0,0,0,1
51,0,0,17.220,82,15.001,7,2012,1,0,0,0,0,0,0,1
132,0,0,18.040,77,12.998,8,2012,1,0,0,0,0,0,0,1
223,0,0,19.680,67,19.001,9,2012,0,1,0,0,0,0,0,1
428,0,0,22.140,56,12.998,10,2012,1,0,0,0,0,0,0,1
494,0,0,22.960,52,20.000,11,2012,1,0,0,0,0,0,0,1
562,0,0,25.420,46,22.003,12,2012,1,0,0,0,0,0,0,1
619,0,0,26.240,41,30.003,13,2012,1,0,0,0,0,0,0,1
617,0,0,27.060,39,27.999,14,2012,1,0,0,0,0,0,0,1
568,0,0,27.060,39,27.999,15,2012,1,0,0,0,0,0,0,1
581,0,0,26.240,41,20.000,16,2012,1,0,0,0,0,0,0,1
539,0,0,26.240,44,12.998,17,2012,1,0,0,0,0,0,0,1
453,0,0,23.780,60,16.998,18,2012,1,0,0,0,0,0,0,1
336,0,0,22.960,64,15.001,19,2012,1,0,0,0,0,0,0,1
246,0,0,22.140,73,15.001,20,2012,1,0,0,0,0,0,0,1
196,0,0,22.960,73,30.003,21,2012,1,0,0,0,0,0,0,1
125,0,0,22.960,73,26.003,22,2012,1,0,0,0,0,0,0,1
105,0,0,22.960,68,19.001,23,2012,0,1,0,0,0,0,0,1
48,0,1,22.960,73,16.998,0,2012,0,1,0,0,0,0,0,1
29,0,1,23.780,64,26.003,1,2012,0,1,0,0,0,0,0,1
6,0,1,23.780,64,23.999,2,2012,0,1,0,0,0,0,0,1
4,0,1,22.960,73,16.998,3,2012,0,1,0,0,0,0,0,1
10,0,1,22.960,68,15.001,4,2012,0,1,0,0,0,0,0,1
40,0,1,22.960,73,19.001,5,2012,0,1,0,0,0,0,0,1
147,0,1,22.960,73,20.000,6,2012,0,1,0,0,0,0,0,1
476,0,1,23.780,68,22.003,7,2012,0,1,0,0,0,0,0,1
737,0,1,24.600,64,26.003,8,2012,0,1,0,0,0,0,0,1
359,0,1,24.600,69,26.003,9,2012,0,0,1,0,0,0,0,1
168,0,1,24.600,73,26.003,10,2012,0,1,0,0,0,0,0,1
263,0,1,24.600,73,26.003,11,2012,0,1,0,0,0,0,0,1
284,0,1,24.600,78,22.003,12,2012,0,0,1,0,0,0,0,1
146,0,1,22.960,88,15.001,13,2012,0,1,0,0,0,0,0,1
185,0,1,24.600,78,19.001,14,2012,0,1,0,0,0,0,0,1
260,0,1,24.600,78,22.003,15,2012,1,0,0,0,0,0,0,1
447,0,1,22.960,64,20.000,16,2012,1,0,0,0,0,0,0,1
766,0,1,22.960,64,16.998,17,2012,1,0,0,0,0,0,0,1
592,0,1,22.140,77,8.998,18,2012,0,0,1,0,0,0,0,1
239,0,1,21.320,83,6.003,19,2012,0,0,1,0,0,0,0,1
256,0,1,21.320,72,26.003,20,2012,0,1,0,0,0,0,0,1
206,0,1,21.320,59,22.003,21,2012,1,0,0,0,0,0,0,1
126,0,1,20.500,59,19.001,22,2012,1,0,0,0,0,0,0,1
81,0,1,18.860,63,15.001,23,2012,1,0,0,0,0,0,0,1
48,0,1,18.860,63,26.003,0,2012,1,0,0,0,0,0,0,1
13,0,1,18.040,67,12.998,1,2012,1,0,0,0,0,0,0,1
3,0,1,18.040,67,8.998,2,2012,1,0,0,0,0,0,0,1
2,0,1,17.220,67,7.002,3,2012,1,0,0,0,0,0,0,1
7,0,1,17.220,67,11.001,4,2012,1,0,0,0,0,0,0,1
52,0,1,17.220,67,16.998,5,2012,1,0,0,0,0,0,0,1
172,0,1,17.220,67,11.001,6,2012,1,0,0,0,0,0,0,1
525,0,1,17.220,67,6.003,7,2012,1,0,0,0,0,0,0,1
835,0,1,18.040,62,0.000,8,2012,1,0,0,0,0,0,0,1
355,0,1,19.680,55,16.998,9,2012,1,0,0,0,0,0,0,1
222,0,1,20.500,48,19.001,10,2012,1,0,0,0,0,0,0,1
228,0,1,20.500,45,27.999,11,2012,1,0,0,0,0,0,0,1
325,0,1,21.320,45,22.003,12,2012,0,1,0,0,0,0,0,1
328,0,1,21.320,45,19.001,13,2012,1,0,0,0,0,0,0,1
308,0,1,22.140,39,16.998,14,2012,1,0,0,0,0,0,0,1
346,0,1,22.140,41,22.003,15,2012,1,0,0,0,0,0,0,1
446,0,1,22.140,39,19.001,16,2012,1,0,0,0,0,0,0,1
943,0,1,21.320,39,12.998,17,2012,1,0,0,0,0,0,0,1
838,0,1,20.500,42,11.001,18,2012,1,0,0,0,0,0,0,1
531,0,1,19.680,48,0.000,19,2012,1,0,0,0,0,0,0,1
432,0,1,18.860,55,0.000,20,2012,1,0,0,0,0,0,0,1
195,0,1,18.860,63,0.000,21,2012,1,0,0,0,0,0,0,1
181,0,1,16.400,71,6.003,22,2012,1,0,0,0,0,0,0,1
199,0,1,16.400,71,0.000,23,2012,1,0,0,0,0,0,0,1
49,0,1,15.580,76,0.000,0,2012,1,0,0,0,0,0,0,1
17,0,1,15.580,76,0.000,1,2012,1,0,0,0,0,0,0,1
16,0,1,15.580,76,0.000,2,2012,1,0,0,0,0,0,0,1
7,0,1,14.760,87,0.000,3,2012,1,0,0,0,0,0,0,1
4,0,1,14.760,81,6.003,4,2012,1,0,0,0,0,0,0,1
41,0,1,14.760,81,0.000,5,2012,0,1,0,0,0,0,0,1
178,0,1,15.580,82,0.000,6,2012,1,0,0,0,0,0,0,1
464,0,1,14.760,81,7.002,7,2012,1,0,0,0,0,0,0,1
817,0,1,16.400,76,0.000,8,2012,0,1,0,0,0,0,0,1
382,0,1,17.220,77,0.000,9,2012,0,1,0,0,0,0,0,1
228,0,1,18.860,67,0.000,10,2012,0,1,0,0,0,0,0,1
234,0,1,20.500,51,6.003,11,2012,0,1,0,0,0,0,0,1
332,0,1,21.320,48,11.001,12,2012,0,1,0,0,0,0,0,1
310,0,1,22.140,49,8.998,13,2012,0,1,0,0,0,0,0,1
270,0,1,22.960,43,11.001,14,2012,0,1,0,0,0,0,0,1
301,0,1,23.780,43,15.001,15,2012,0,1,0,0,0,0,0,1
466,0,1,22.960,52,12.998,16,2012,1,0,0,0,0,0,0,1
888,0,1,22.140,56,7.002,17,2012,1,0,0,0,0,0,0,1
884,0,1,21.320,59,11.001,18,2012,1,0,0,0,0,0,0,1
516,0,1,20.500,72,12.998,19,2012,1,0,0,0,0,0,0,1
414,0,1,20.500,72,8.998,20,2012,1,0,0,0,0,0,0,1
329,0,1,18.860,82,12.998,21,2012,1,0,0,0,0,0,0,1
215,0,1,18.860,88,16.998,22,2012,1,0,0,0,0,0,0,1
99,0,1,18.860,88,15.001,23,2012,1,0,0,0,0,0,0,1
57,0,1,18.860,88,12.998,0,2012,1,0,0,0,0,0,0,1
14,0,1,18.860,82,15.001,1,2012,1,0,0,0,0,0,0,1
14,0,1,18.860,82,12.998,2,2012,1,0,0,0,0,0,0,1
5,0,1,18.040,88,15.001,3,2012,1,0,0,0,0,0,0,1
5,0,1,18.040,88,15.001,4,2012,1,0,0,0,0,0,0,1
42,0,1,18.040,82,15.001,5,2012,1,0,0,0,0,0,0,1
153,0,1,18.040,88,20.000,6,2012,1,0,0,0,0,0,0,1
508,0,1,18.040,88,16.998,7,2012,1,0,0,0,0,0,0,1
834,0,1,18.860,82,16.998,8,2012,1,0,0,0,0,0,0,1
387,0,1,20.500,77,11.001,9,2012,0,1,0,0,0,0,0,1
218,0,1,21.320,68,15.001,10,2012,0,1,0,0,0,0,0,1
268,0,1,22.960,56,15.001,11,2012,0,1,0,0,0,0,0,1
377,0,1,24.600,53,16.998,12,2012,0,1,0,0,0,0,0,1
332,0,1,25.420,53,23.999,13,2012,1,0,0,0,0,0,0,1
285,0,1,25.420,50,20.000,14,2012,0,1,0,0,0,0,0,1
353,0,1,24.600,60,12.998,15,2012,0,1,0,0,0,0,0,1
450,0,1,24.600,56,19.001,16,2012,1,0,0,0,0,0,0,1
890,0,1,23.780,64,22.003,17,2012,0,1,0,0,0,0,0,1
788,0,1,22.960,64,22.003,18,2012,0,1,0,0,0,0,0,1
513,0,1,22.960,68,20.000,19,2012,0,1,0,0,0,0,0,1
387,0,1,22.960,68,16.998,20,2012,0,1,0,0,0,0,0,1
283,0,1,22.140,77,12.998,21,2012,0,1,0,0,0,0,0,1
229,0,1,22.140,83,12.998,22,2012,0,1,0,0,0,0,0,1
117,0,1,22.140,83,0.000,23,2012,0,1,0,0,0,0,0,1
56,0,1,22.960,83,7.002,0,2012,0,1,0,0,0,0,0,1
16,0,1,22.140,88,0.000,1,2012,0,0,1,0,0,0,0,1
10,0,1,22.140,88,0.000,2,2012,0,1,0,0,0,0,0,1
5,0,1,22.960,83,0.000,3,2012,0,1,0,0,0,0,0,1
6,0,1,22.960,83,0.000,4,2012,0,1,0,0,0,0,0,1
36,0,1,22.140,88,0.000,5,2012,0,1,0,0,0,0,0,1
131,0,1,22.140,94,11.001,6,2012,0,0,1,0,0,0,0,1
154,0,1,22.140,94,0.000,7,2012,0,0,1,0,0,0,0,1
